game_pk,game_date,kind,home_expected_runs,away_expected_runs,alpha_home,alpha_away,p_over_6_5,p_over_7_0,p_over_7_5,p_over_8_0,p_over_8_5,p_over_9_0,p_over_9_5,p_over_10_0,p_over_10_5,p_over_11_0,p_over_11_5,p_over_12_0,p_over_12_5,p_push_6_5,p_push_7_0,p_push_7_5,p_push_8_0,p_push_8_5,p_push_9_0,p_push_9_5,p_push_10_0,p_push_10_5,p_push_11_0,p_push_11_5,p_push_12_0,p_push_12_5,p_under_6_5,p_under_7_0,p_under_7_5,p_under_8_0,p_under_8_5,p_under_9_0,p_under_9_5,p_under_10_0,p_under_10_5,p_under_11_0,p_under_11_5,p_under_12_0,p_under_12_5,p_home_cover_0_5,p_home_cover_1_5,p_home_cover_2_5,p_home_cover_3_5,p_rl_1_0_home,p_rl_1_0_push,p_rl_1_0_away,p_rl_1_5_home,p_rl_1_5_push,p_rl_1_5_away,p_rl_2_0_home,p_rl_2_0_push,p_rl_2_0_away,p_rl_2_5_home,p_rl_2_5_push,p_rl_2_5_away,p_rl_3_0_home,p_rl_3_0_push,p_rl_3_0_away,p_rl_3_5_home,p_rl_3_5_push,p_rl_3_5_away,p_rl_4_0_home,p_rl_4_0_push,p_rl_4_0_away,p_rl_1_0_away_favorite,p_rl_1_0_away_push,p_rl_1_0_home_dog,p_rl_1_5_away_favorite,p_rl_1_5_away_push,p_rl_1_5_home_dog,p_rl_2_0_away_favorite,p_rl_2_0_away_push,p_rl_2_0_home_dog,p_rl_2_5_away_favorite,p_rl_2_5_away_push,p_rl_2_5_home_dog,p_rl_3_0_away_favorite,p_rl_3_0_away_push,p_rl_3_0_home_dog,p_rl_3_5_away_favorite,p_rl_3_5_away_push,p_rl_3_5_home_dog,p_rl_4_0_away_favorite,p_rl_4_0_away_push,p_rl_4_0_home_dog,game_id,home_team,away_team,p_home_win_derived,p_away_win_derived,home_score,away_score,total_runs,ml_win_prob,agreement_conflict
777757,2025-05-26,oof,5.1221,3.5711,0.2003,0.3608,0.67584,0.55539,0.55606,0.48062,0.48076,0.38179,0.37545,0.31116,0.31136,0.24318,0.24133,0.18789,0.18888,0.0,0.12084,0.0,0.07558,0.0,0.0902,0.0,0.0647,0.0,0.06288,0.0,0.0574,0.0,0.32416,0.32377,0.44394,0.44381,0.51924,0.52801,0.62455,0.62414,0.68864,0.69394,0.75867,0.75471,0.81112,0.67368,0.4911,0.39953,0.30768,0.49325,0.17053,0.33622,0.4911,0.0,0.5089,0.39751,0.10135,0.50114,0.39953,0.0,0.60047,0.31108,0.0818,0.60711,0.30768,0.0,0.69232,0.2075,0.10007,0.69243,0.24785,0.09244,0.65971,0.25092,0.0,0.74908,0.17479,0.07019,0.75502,0.17399,0.0,0.82601,0.12856,0.04215,0.82929,0.12805,0.0,0.87195,0.07941,0.04946,0.87113,20250526_COL@CHC,CHC,COL,0.67368,0.32632,3,1,4,0.7570814490318298,True
777758,2025-05-26,oof,4.8203,3.4963,0.2308,0.3644,0.6523,0.52846,0.52736,0.4499,0.44881,0.35692,0.35215,0.29178,0.29245,0.22298,0.2209,0.16759,0.16757,0.0,0.12313,0.0,0.07632,0.0,0.08443,0.0,0.06184,0.0,0.06279,0.0,0.05321,0.0,0.3477,0.34842,0.47264,0.47379,0.55119,0.55865,0.64785,0.64638,0.70755,0.71423,0.7791,0.7792,0.83243,0.66134,0.46739,0.36559,0.27651,0.47074,0.18138,0.34787,0.46739,0.0,0.53261,0.3647,0.10839,0.52691,0.36559,0.0,0.63441,0.27913,0.08046,0.64042,0.27651,0.0,0.72349,0.18978,0.0857,0.72451,0.25762,0.09002,0.65236,0.26001,0.0,0.73999,0.18669,0.06812,0.74519,0.18596,0.0,0.81404,0.13927,0.04349,0.81724,0.13873,0.0,0.86127,0.08829,0.05104,0.86067,20250526_CWS@NYM,NYM,CWS,0.66134,0.33866,2,1,3,0.7126234173774719,False
777759,2025-05-26,oof,4.0836,3.7022,0.3054,0.3545,0.61531,0.48868,0.48483,0.40705,0.40436,0.31965,0.31706,0.26227,0.26339,0.19614,0.19349,0.14242,0.14143,0.0,0.12358,0.0,0.07435,0.0,0.07985,0.0,0.0577,0.0,0.05717,0.0,0.04542,0.0,0.38469,0.38775,0.51517,0.5186,0.59564,0.6005,0.68294,0.68003,0.73661,0.74669,0.80651,0.81216,0.85857,0.55911,0.37697,0.28064,0.20836,0.37921,0.18649,0.4343,0.37697,0.0,0.62303,0.2807,0.09742,0.62188,0.28064,0.0,0.71936,0.20867,0.07088,0.72044,0.20836,0.0,0.79164,0.14502,0.06426,0.79072,0.31701,0.11841,0.56458,0.31999,0.0,0.68001,0.23353,0.08486,0.68161,0.23315,0.0,0.76685,0.17251,0.0603,0.76719,0.17243,0.0,0.82757,0.11288,0.05849,0.82863,20250526_TOR@TEX,TEX,TOR,0.55911,0.44089,1,2,3,0.6513200998306274,True
777760,2025-05-26,oof,4.1202,3.9705,0.3017,0.3418,0.63149,0.5103,0.50727,0.43438,0.43273,0.3416,0.3379,0.28535,0.28599,0.21926,0.21684,0.16512,0.1649,0.0,0.11899,0.0,0.07102,0.0,0.08492,0.0,0.05401,0.0,0.05875,0.0,0.05067,0.0,0.36851,0.37071,0.49273,0.4946,0.56727,0.57348,0.6621,0.66063,0.71401,0.72199,0.78316,0.78422,0.8351,0.5331,0.3532,0.26121,0.19191,0.35513,0.18843,0.45644,0.3532,0.0,0.6468,0.26133,0.09206,0.64661,0.26121,0.0,0.73879,0.19195,0.06914,0.73892,0.19191,0.0,0.80809,0.13501,0.05769,0.80729,0.33591,0.1196,0.54449,0.33802,0.0,0.66198,0.25123,0.0864,0.66237,0.25104,0.0,0.74896,0.18497,0.06693,0.7481,0.18518,0.0,0.81482,0.12623,0.05861,0.81516,20250526_CIN@KC,KC,CIN,0.5331,0.4669,4,7,11,0.5049143433570862,False
777761,2025-05-26,oof,4.9324,4.3693,0.2195,0.3228,0.70501,0.59358,0.59609,0.52318,0.52505,0.42046,0.41095,0.34294,0.34197,0.26817,0.26766,0.21673,0.21935,0.0,0.11268,0.0,0.07435,0.0,0.09362,0.0,0.06635,0.0,0.07254,0.0,0.05968,0.0,0.29499,0.29374,0.40391,0.40247,0.47495,0.48593,0.58905,0.59071,0.65803,0.65929,0.73234,0.7236,0.78065,0.57583,0.40329,0.31422,0.23825,0.40487,0.17631,0.41882,0.40329,0.0,0.59671,0.31366,0.0929,0.59344,0.31422,0.0,0.68578,0.23904,0.07294,0.68803,0.23825,0.0,0.76175,0.1631,0.07633,0.76057,0.32239,0.09601,0.5816,0.32188,0.0,0.67812,0.24609,0.07458,0.67932,0.24581,0.0,0.75419,0.18537,0.0593,0.75533,0.18509,0.0,0.81491,0.12675,0.0582,0.81505,20250526_PIT@AZ,AZ,PIT,0.57583,0.42417,5,0,5,0.6517012119293214,False
777762,2025-05-26,oof,4.0471,3.8669,0.3091,0.3467,0.62521,0.50163,0.4983,0.42164,0.41949,0.33347,0.33007,0.2748,0.27572,0.20928,0.2067,0.1582,0.15754,0.0,0.12107,0.0,0.07409,0.0,0.08002,0.0,0.05751,0.0,0.05741,0.0,0.04519,0.0,0.37479,0.3773,0.5017,0.50427,0.58051,0.58651,0.66993,0.66769,0.72428,0.73331,0.7933,0.79661,0.84246,0.54279,0.36402,0.26584,0.1955,0.36594,0.18613,0.44793,0.36402,0.0,0.63598,0.26609,0.09818,0.63573,0.26584,0.0,0.73416,0.19562,0.06976,0.73462,0.1955,0.0,0.8045,0.13972,0.0551,0.80517,0.32765,0.12295,0.5494,0.33075,0.0,0.66925,0.24439,0.08549,0.67012,0.24412,0.0,0.75588,0.18013,0.06439,0.75548,0.18023,0.0,0.81977,0.11964,0.05949,0.82087,20250526_MIN@TB,TB,MIN,0.54279,0.45721,7,2,9,0.5667127370834351,False
777763,2025-05-26,oof,4.1109,5.6,0.3026,0.2641,0.72643,0.61678,0.62109,0.55095,0.55392,0.4503,0.43767,0.36783,0.3656,0.29567,0.29536,0.2469,0.2517,0.0,0.11155,0.0,0.07218,0.0,0.09075,0.0,0.06641,0.0,0.06927,0.0,0.0619,0.0,0.27357,0.27167,0.37891,0.37687,0.44608,0.45895,0.56233,0.56576,0.6344,0.63506,0.70464,0.6912,0.7483,0.40445,0.26231,0.18033,0.13137,0.25975,0.15697,0.58328,0.26231,0.0,0.73769,0.18067,0.07795,0.74138,0.18033,0.0,0.81967,0.13037,0.05618,0.81345,0.13137,0.0,0.86863,0.09723,0.03487,0.8679,0.47337,0.10612,0.42051,0.4625,0.0,0.5375,0.38115,0.08807,0.53078,0.38282,0.0,0.61718,0.29666,0.08519,0.61815,0.29619,0.0,0.70381,0.22878,0.06915,0.70207,20250526_NYY@LAA,LAA,NYY,0.40445,0.59555,1,5,6,0.3099061846733093,True
777764,2025-05-26,oof,4.2634,4.4025,0.2872,0.3212,0.66937,0.55001,0.55001,0.48071,0.48093,0.38715,0.38003,0.31935,0.31915,0.25029,0.24866,0.19493,0.19635,0.0,0.11936,0.0,0.06951,0.0,0.08405,0.0,0.06028,0.0,0.06442,0.0,0.05917,0.0,0.33063,0.33063,0.44999,0.44978,0.51907,0.5288,0.61997,0.62037,0.68085,0.6853,0.75134,0.7459,0.80365,0.50816,0.34573,0.25557,0.19072,0.3464,0.17792,0.47568,0.34573,0.0,0.65427,0.2557,0.08996,0.65434,0.25557,0.0,0.74443,0.19041,0.06638,0.74322,0.19072,0.0,0.80928,0.13454,0.0568,0.80865,0.36486,0.10709,0.52805,0.3631,0.0,0.6369,0.28318,0.08126,0.63556,0.28335,0.0,0.71665,0.21263,0.07136,0.71601,0.21282,0.0,0.78718,0.14959,0.06264,0.78777,20250526_BOS@MIL,MIL,BOS,0.50816,0.49184,3,2,5,0.4762999415397644,False
777769,2025-05-26,oof,4.2891,4.4403,0.2846,0.3194,0.67193,0.5508,0.55118,0.48145,0.48169,0.38928,0.38188,0.31564,0.31574,0.24532,0.24378,0.19516,0.19618,0.0,0.12135,0.0,0.06996,0.0,0.08237,0.0,0.06645,0.0,0.06611,0.0,0.05253,0.0,0.32807,0.32785,0.44882,0.4486,0.51831,0.52835,0.61812,0.61791,0.68426,0.68857,0.75622,0.75231,0.80382,0.5,0.34443,0.25608,0.19082,0.34457,0.17294,0.48248,0.34443,0.0,0.65557,0.25615,0.08827,0.65557,0.25608,0.0,0.74392,0.19054,0.06663,0.74283,0.19082,0.0,0.80918,0.13288,0.05959,0.80752,0.36154,0.12465,0.5138,0.36294,0.0,0.63706,0.28015,0.08408,0.63577,0.2803,0.0,0.7197,0.20994,0.07107,0.71899,0.21014,0.0,0.78986,0.1487,0.06135,0.78995,20250526_LAD@CLE,CLE,LAD,0.5,0.5,2,7,9,0.4584693908691406,False
777770,2025-05-26,oof,4.189,4.3548,0.2947,0.3235,0.66438,0.53973,0.53973,0.46704,0.46668,0.37183,0.36606,0.30599,0.30624,0.23588,0.23414,0.18416,0.18469,0.0,0.12465,0.0,0.07232,0.0,0.08644,0.0,0.06059,0.0,0.06518,0.0,0.05215,0.0,0.33562,0.33562,0.46027,0.46063,0.53332,0.54173,0.63394,0.63342,0.69376,0.69894,0.76586,0.76368,0.81531,0.50387,0.34975,0.25336,0.18573,0.34988,0.1718,0.47831,0.34975,0.0,0.65025,0.25366,0.09569,0.65064,0.25336,0.0,0.74664,0.18563,0.06813,0.74623,0.18573,0.0,0.81427,0.13632,0.04734,0.81634,0.36559,0.11569,0.51872,0.3652,0.0,0.6348,0.28239,0.08424,0.63337,0.28257,0.0,0.71743,0.21478,0.0672,0.71802,0.2146,0.0,0.7854,0.15118,0.06285,0.78597,20250526_SF@DET,DET,SF,0.50387,0.49613,3,1,4,0.4891628026962281,False
777771,2025-05-26,oof,4.633,4.7656,0.2498,0.3039,0.71178,0.60276,0.60568,0.53351,0.53579,0.43518,0.42392,0.35174,0.35048,0.2763,0.27608,0.22413,0.22741,0.0,0.11041,0.0,0.07385,0.0,0.08828,0.0,0.07011,0.0,0.07366,0.0,0.06239,0.0,0.28822,0.28683,0.39432,0.39264,0.46421,0.47654,0.57608,0.57815,0.64952,0.65004,0.72392,0.71348,0.77259,0.50661,0.35675,0.26765,0.19949,0.35663,0.16795,0.47542,0.35675,0.0,0.64325,0.26764,0.08974,0.64262,0.26765,0.0,0.73235,0.19944,0.06839,0.73217,0.19949,0.0,0.80051,0.14321,0.055,0.8018,0.37075,0.10523,0.52402,0.36827,0.0,0.63173,0.28756,0.08235,0.63009,0.28779,0.0,0.71221,0.22064,0.0659,0.71346,0.22025,0.0,0.77975,0.16039,0.06074,0.77887,20250526_STL@BAL,BAL,STL,0.50661,0.49339,5,2,7,0.4709713757038116,False
777741,2025-05-27,oof,4.0539,3.6865,0.3084,0.3553,0.61484,0.48657,0.48281,0.40571,0.40298,0.31356,0.31155,0.25941,0.26052,0.19433,0.19158,0.14541,0.14428,0.0,0.12527,0.0,0.0736,0.0,0.08555,0.0,0.05509,0.0,0.05559,0.0,0.03981,0.0,0.38516,0.38816,0.51719,0.52069,0.59702,0.60088,0.68845,0.6855,0.73948,0.75008,0.80842,0.81478,0.85572,0.55298,0.36914,0.276,0.19969,0.37147,0.18873,0.43979,0.36914,0.0,0.63086,0.27602,0.09411,0.62987,0.276,0.0,0.724,0.20032,0.07339,0.72629,0.19969,0.0,0.80031,0.14154,0.05792,0.80054,0.31775,0.12415,0.5581,0.32155,0.0,0.67845,0.23964,0.08056,0.6798,0.23931,0.0,0.76069,0.17196,0.06943,0.75861,0.17243,0.0,0.82757,0.11524,0.05691,0.82785,20250527_TOR@TEX,TEX,TOR,0.55298,0.44702,2,0,2,0.6873616576194763,True
777742,2025-05-27,oof,4.4802,3.6141,0.2652,0.3587,0.64233,0.51713,0.51531,0.43933,0.43785,0.34246,0.33893,0.27906,0.28,0.21182,0.20944,0.16034,0.15979,0.0,0.12393,0.0,0.07434,0.0,0.08952,0.0,0.06209,0.0,0.05998,0.0,0.04636,0.0,0.35767,0.35894,0.48469,0.48633,0.56215,0.56802,0.66107,0.65885,0.72,0.7282,0.79056,0.7933,0.84021,0.61425,0.4228,0.32463,0.24722,0.42595,0.186,0.38805,0.4228,0.0,0.5772,0.32423,0.10216,0.57361,0.32463,0.0,0.67537,0.2482,0.07374,0.67806,0.24722,0.0,0.75278,0.169,0.07915,0.75186,0.28129,0.11157,0.60714,0.28508,0.0,0.71492,0.20874,0.07271,0.71856,0.20813,0.0,0.79187,0.15662,0.04904,0.79434,0.15613,0.0,0.84387,0.10391,0.05286,0.84323,20250527_MIA@SD,SD,MIA,0.61425,0.38575,8,6,14,0.6785022020339966,False
777743,2025-05-27,oof,4.3796,3.7465,0.2754,0.3524,0.63784,0.51246,0.51029,0.43473,0.43307,0.34167,0.33798,0.28007,0.28094,0.21205,0.20973,0.16225,0.16167,0.0,0.12384,0.0,0.07369,0.0,0.08522,0.0,0.05997,0.0,0.06097,0.0,0.04466,0.0,0.36216,0.3637,0.48971,0.49158,0.56693,0.57311,0.66202,0.65996,0.71906,0.72699,0.79027,0.79309,0.83833,0.58782,0.40041,0.30352,0.2263,0.40316,0.18656,0.41027,0.40041,0.0,0.59959,0.30335,0.09949,0.59715,0.30352,0.0,0.69648,0.22714,0.07378,0.69908,0.2263,0.0,0.7737,0.15774,0.06842,0.77384,0.29892,0.11319,0.58788,0.30209,0.0,0.69791,0.22151,0.07796,0.70053,0.22101,0.0,0.77899,0.16551,0.05384,0.78065,0.16516,0.0,0.83484,0.10661,0.05753,0.83586,20250527_WSH@SEA,SEA,WSH,0.58782,0.41218,9,1,10,0.6518663167953491,False
777744,2025-05-27,oof,4.9185,4.2716,0.2209,0.3274,0.70212,0.58345,0.58631,0.50983,0.51112,0.41582,0.40613,0.33887,0.33807,0.26848,0.26738,0.2171,0.21969,0.0,0.12013,0.0,0.07752,0.0,0.08365,0.0,0.06584,0.0,0.06687,0.0,0.0589,0.0,0.29788,0.29642,0.41369,0.41265,0.48888,0.50054,0.59387,0.59528,0.66193,0.66465,0.73262,0.724,0.78031,0.59797,0.41964,0.32513,0.24822,0.42168,0.17777,0.40055,0.41964,0.0,0.58036,0.32459,0.09878,0.57662,0.32513,0.0,0.67487,0.24915,0.07344,0.67741,0.24822,0.0,0.75178,0.17143,0.07648,0.75209,0.30726,0.09321,0.59953,0.30733,0.0,0.69267,0.22919,0.07594,0.69487,0.22875,0.0,0.77125,0.17629,0.04934,0.77437,0.17558,0.0,0.82442,0.1198,0.05606,0.82413,20250527_PIT@AZ,AZ,PIT,0.59797,0.40203,6,9,15,0.670042097568512,False
777745,2025-05-27,oof,3.806,4.8717,0.3335,0.2988,0.66856,0.55305,0.55265,0.48114,0.48135,0.38914,0.38174,0.31895,0.31883,0.248,0.24657,0.19555,0.19678,0.0,0.11527,0.0,0.07171,0.0,0.08216,0.0,0.06256,0.0,0.06688,0.0,0.05575,0.0,0.33144,0.33168,0.44735,0.44715,0.51865,0.5287,0.61826,0.6185,0.68117,0.68511,0.75343,0.7487,0.80322,0.44126,0.27766,0.18962,0.13676,0.27625,0.16949,0.55426,0.27766,0.0,0.72234,0.19003,0.08418,0.72579,0.18962,0.0,0.81038,0.1359,0.05879,0.80531,0.13676,0.0,0.86324,0.10074,0.03669,0.86256,0.43795,0.1116,0.45045,0.43129,0.0,0.56871,0.3445,0.09194,0.56356,0.34562,0.0,0.65438,0.26274,0.08378,0.65348,0.2631,0.0,0.7369,0.19517,0.06799,0.73684,20250527_NYY@LAA,LAA,NYY,0.44126,0.55874,2,3,5,0.434629887342453,False
777746,2025-05-27,oof,3.9354,3.9198,0.3204,0.3442,0.61738,0.48751,0.48405,0.40935,0.40677,0.32643,0.32321,0.26996,0.27093,0.20336,0.20082,0.15149,0.15067,0.0,0.12715,0.0,0.07143,0.0,0.07443,0.0,0.05568,0.0,0.05833,0.0,0.04494,0.0,0.38262,0.38534,0.51595,0.51922,0.59323,0.59913,0.67679,0.67436,0.72907,0.73831,0.79918,0.80356,0.84933,0.52571,0.34741,0.25186,0.18394,0.34918,0.18819,0.46262,0.34741,0.0,0.65259,0.25214,0.09482,0.65303,0.25186,0.0,0.74814,0.18386,0.06832,0.74782,0.18394,0.0,0.81606,0.12948,0.05558,0.81494,0.33902,0.12422,0.53675,0.34169,0.0,0.65831,0.25726,0.08434,0.6584,0.25714,0.0,0.74286,0.18648,0.07313,0.7404,0.1871,0.0,0.8129,0.12632,0.05991,0.81378,20250527_MIN@TB,TB,MIN,0.52571,0.47429,2,4,6,0.355559766292572,True
777747,2025-05-27,oof,4.5836,4.5958,0.2548,0.312,0.70007,0.58768,0.58983,0.51728,0.51893,0.42301,0.41266,0.34322,0.34228,0.26843,0.26793,0.21303,0.21577,0.0,0.11348,0.0,0.07385,0.0,0.08385,0.0,0.06784,0.0,0.07263,0.0,0.06418,0.0,0.29993,0.29884,0.41017,0.40887,0.48107,0.49314,0.58734,0.58894,0.65772,0.65894,0.73207,0.72279,0.78423,0.51669,0.35441,0.26714,0.20338,0.35511,0.17658,0.46831,0.35441,0.0,0.64559,0.2671,0.08796,0.64494,0.26714,0.0,0.73286,0.20297,0.06562,0.7314,0.20338,0.0,0.79662,0.13988,0.06571,0.79442,0.36011,0.10688,0.533,0.35866,0.0,0.64134,0.27888,0.08085,0.64028,0.27899,0.0,0.72101,0.21381,0.06374,0.72244,0.21339,0.0,0.78661,0.15169,0.06166,0.78665,20250527_BOS@MIL,MIL,BOS,0.51669,0.48331,5,1,6,0.4870774745941162,False
777748,2025-05-27,oof,4.4202,4.3473,0.2713,0.3238,0.68031,0.56514,0.56575,0.49425,0.49499,0.39644,0.38879,0.32276,0.3226,0.25189,0.25054,0.19981,0.20128,0.0,0.11552,0.0,0.07216,0.0,0.08861,0.0,0.06572,0.0,0.06706,0.0,0.05619,0.0,0.31969,0.31935,0.43425,0.4336,0.50501,0.51495,0.61121,0.61151,0.6774,0.68105,0.74946,0.744,0.79872,0.52357,0.36281,0.27026,0.20477,0.36344,0.17437,0.46219,0.36281,0.0,0.63719,0.27032,0.09317,0.63651,0.27026,0.0,0.72974,0.20451,0.0667,0.72879,0.20477,0.0,0.79523,0.14475,0.05974,0.79551,0.35269,0.11116,0.53615,0.35242,0.0,0.64758,0.26874,0.08429,0.64697,0.26875,0.0,0.73125,0.19798,0.0725,0.72952,0.19845,0.0,0.80155,0.14026,0.05866,0.80108,20250527_ATL@PHI,PHI,ATL,0.52357,0.47643,2,0,2,0.6708826422691345,True
777749,2025-05-27,oof,5.0153,3.574,0.2111,0.3607,0.6724,0.55273,0.55303,0.47377,0.4736,0.37503,0.36922,0.30541,0.30578,0.23461,0.23293,0.17726,0.17784,0.0,0.11984,0.0,0.07911,0.0,0.0903,0.0,0.06458,0.0,0.06617,0.0,0.05821,0.0,0.3276,0.32742,0.44697,0.44712,0.5264,0.53468,0.63078,0.63001,0.69422,0.69922,0.76707,0.76454,0.82216,0.66711,0.47371,0.37329,0.28696,0.47699,0.18015,0.34286,0.47371,0.0,0.52629,0.3722,0.10766,0.52014,0.37329,0.0,0.62671,0.28935,0.07874,0.63191,0.28696,0.0,0.71304,0.19423,0.09305,0.71272,0.25204,0.09309,0.65487,0.255,0.0,0.745,0.18048,0.06893,0.75059,0.17971,0.0,0.82029,0.13477,0.04144,0.82379,0.13419,0.0,0.86581,0.08301,0.05144,0.86555,20250527_CWS@NYM,NYM,CWS,0.66711,0.33289,6,4,10,0.7464519143104553,False
777750,2025-05-27,oof,4.1794,3.9613,0.2957,0.3422,0.63611,0.51521,0.51253,0.44101,0.43963,0.35084,0.34635,0.289,0.28966,0.22433,0.22184,0.17116,0.17113,0.0,0.11899,0.0,0.06998,0.0,0.08154,0.0,0.05884,0.0,0.05734,0.0,0.05051,0.0,0.36389,0.3658,0.48747,0.489,0.56037,0.56762,0.65365,0.65216,0.71034,0.71833,0.77816,0.77833,0.82887,0.53882,0.3657,0.26674,0.19889,0.36721,0.18216,0.45063,0.3657,0.0,0.6343,0.26701,0.09896,0.63403,0.26674,0.0,0.73326,0.19882,0.06821,0.73298,0.19889,0.0,0.80111,0.13948,0.06012,0.8004,0.33939,0.11167,0.54894,0.34006,0.0,0.65994,0.25447,0.08537,0.66016,0.25431,0.0,0.74569,0.18706,0.06841,0.74453,0.18735,0.0,0.81265,0.12667,0.05985,0.81348,20250527_CIN@KC,KC,CIN,0.53882,0.46118,2,7,9,0.478057563304901,False
777751,2025-05-27,oof,5.0358,3.571,0.209,0.3608,0.66775,0.54357,0.54382,0.46805,0.46769,0.37218,0.36642,0.30244,0.30291,0.23073,0.22909,0.17879,0.17908,0.0,0.12433,0.0,0.07543,0.0,0.08715,0.0,0.06496,0.0,0.06718,0.0,0.05152,0.0,0.33225,0.3321,0.45618,0.45652,0.53231,0.54067,0.63358,0.6326,0.69709,0.70209,0.77091,0.76969,0.82092,0.67097,0.47984,0.37774,0.29294,0.48288,0.17779,0.33933,0.47984,0.0,0.52016,0.37665,0.10952,0.51383,0.37774,0.0,0.62226,0.29519,0.07779,0.62703,0.29294,0.0,0.70706,0.20589,0.08198,0.71213,0.2531,0.08568,0.66122,0.25526,0.0,0.74474,0.18197,0.06778,0.75026,0.18121,0.0,0.81879,0.13471,0.04336,0.82193,0.13419,0.0,0.86581,0.08542,0.04972,0.86487,20250527_COL@CHC,CHC,COL,0.67097,0.32903,4,3,7,0.7312988638877869,False
777752,2025-05-27,oof,5.0457,3.7871,0.208,0.3505,0.68241,0.56473,0.56575,0.49209,0.49272,0.39476,0.38723,0.31863,0.3187,0.24724,0.24588,0.1941,0.19531,0.0,0.11825,0.0,0.07422,0.0,0.08808,0.0,0.06874,0.0,0.06767,0.0,0.05645,0.0,0.31759,0.31702,0.43425,0.43369,0.50728,0.51715,0.61277,0.61263,0.6813,0.68508,0.75412,0.74945,0.80469,0.64605,0.46191,0.37278,0.28955,0.46436,0.1756,0.36004,0.46191,0.0,0.53809,0.37122,0.09716,0.53162,0.37278,0.0,0.62722,0.29156,0.07688,0.63156,0.28955,0.0,0.71045,0.1988,0.08902,0.71218,0.26318,0.10134,0.63547,0.26655,0.0,0.73345,0.19296,0.0688,0.73823,0.19226,0.0,0.80774,0.14363,0.04581,0.81056,0.14313,0.0,0.85687,0.09015,0.05297,0.85688,20250527_ATH@HOU,HOU,ATH,0.64605,0.35395,11,1,12,0.6924107074737549,False
777753,2025-05-27,oof,4.4403,4.649,0.2693,0.3094,0.69125,0.57922,0.58053,0.51205,0.51355,0.41553,0.40606,0.3397,0.33883,0.26644,0.26568,0.21317,0.21568,0.0,0.11272,0.0,0.06971,0.0,0.08668,0.0,0.06483,0.0,0.0705,0.0,0.06108,0.0,0.30875,0.30806,0.41947,0.41824,0.48645,0.49779,0.59394,0.59547,0.66117,0.66306,0.73432,0.72575,0.78432,0.5,0.33985,0.25065,0.18932,0.33989,0.17273,0.48738,0.33985,0.0,0.66015,0.25079,0.08873,0.66048,0.25065,0.0,0.74935,0.18875,0.06415,0.7471,0.18932,0.0,0.81068,0.13271,0.05781,0.80948,0.37553,0.11108,0.51339,0.37366,0.0,0.62634,0.2896,0.086,0.62441,0.28988,0.0,0.71012,0.21664,0.0745,0.70886,0.21703,0.0,0.78297,0.15561,0.06164,0.78275,20250527_LAD@CLE,CLE,LAD,0.5,0.5,5,9,14,0.5007132291793823,False
777754,2025-05-27,oof,4.5935,4.3873,0.2538,0.3219,0.69104,0.57635,0.57788,0.50843,0.50978,0.41202,0.40287,0.33269,0.33226,0.26183,0.26068,0.21006,0.21218,0.0,0.11552,0.0,0.07056,0.0,0.08662,0.0,0.0694,0.0,0.0675,0.0,0.05801,0.0,0.30896,0.30814,0.42212,0.421,0.49022,0.50136,0.59713,0.59791,0.66774,0.67068,0.73932,0.73193,0.78782,0.54526,0.38209,0.2883,0.21783,0.38294,0.17318,0.44388,0.38209,0.0,0.61791,0.2882,0.09555,0.61625,0.2883,0.0,0.7117,0.218,0.06971,0.71228,0.21783,0.0,0.78217,0.1557,0.06003,0.78427,0.34261,0.10143,0.55596,0.34153,0.0,0.65847,0.25936,0.08211,0.65852,0.25926,0.0,0.74074,0.19307,0.06657,0.74036,0.19317,0.0,0.80683,0.13325,0.0596,0.80716,20250527_STL@BAL,BAL,STL,0.54526,0.45474,4,7,11,0.5593748688697815,False
777755,2025-05-27,oof,4.0805,4.3022,0.3057,0.326,0.65043,0.52888,0.52744,0.45338,0.45246,0.35952,0.35461,0.29799,0.29839,0.22806,0.22615,0.17503,0.1752,0.0,0.1206,0.0,0.0731,0.0,0.08536,0.0,0.05747,0.0,0.06444,0.0,0.05185,0.0,0.34957,0.35053,0.47256,0.47352,0.54754,0.55512,0.64539,0.64453,0.70161,0.70751,0.77385,0.77312,0.8248,0.5,0.33106,0.23769,0.17606,0.33101,0.17359,0.49539,0.33106,0.0,0.66894,0.23802,0.09188,0.6701,0.23769,0.0,0.76231,0.17554,0.0644,0.76006,0.17606,0.0,0.82394,0.12455,0.05263,0.82282,0.37328,0.12496,0.50176,0.37399,0.0,0.62601,0.28735,0.08854,0.62411,0.28762,0.0,0.71238,0.21573,0.07273,0.71155,0.21598,0.0,0.78402,0.15175,0.06343,0.78482,20250527_SF@DET,DET,SF,0.5,0.5,3,1,4,0.4899040758609772,False
