kind,game_id,gameday,season,week,home_team,away_team,stadium,gametime,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,p_home_cover_minus_half,p_home_cover_plus_half,p_away_cover_minus_half,p_away_cover_plus_half,p_home_cover_m14,p_push_m14,p_home_cover_m13,p_push_m13,p_home_cover_m12,p_push_m12,p_home_cover_m11,p_push_m11,p_home_cover_m10,p_push_m10,p_home_cover_m9,p_push_m9,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_9,p_push_9,p_home_cover_10,p_push_10,p_home_cover_11,p_push_11,p_home_cover_12,p_push_12,p_home_cover_13,p_push_13,p_home_cover_14,p_push_14,p_over_24,p_under_24,p_push_24,p_over_25,p_under_25,p_push_25,p_over_26,p_under_26,p_push_26,p_over_27,p_under_27,p_push_27,p_over_28,p_under_28,p_push_28,p_over_29,p_under_29,p_push_29,p_over_30,p_under_30,p_push_30,p_over_31,p_under_31,p_push_31,p_over_32,p_under_32,p_push_32,p_over_33,p_under_33,p_push_33,p_over_34,p_under_34,p_push_34,p_over_35,p_under_35,p_push_35,p_over_36,p_under_36,p_push_36,p_over_37,p_under_37,p_push_37,p_over_38,p_under_38,p_push_38,p_over_39,p_under_39,p_push_39,p_over_40,p_under_40,p_push_40,p_over_41,p_under_41,p_push_41,p_over_42,p_under_42,p_push_42,p_over_43,p_under_43,p_push_43,p_over_44,p_under_44,p_push_44,p_over_45,p_under_45,p_push_45,p_over_46,p_under_46,p_push_46,p_over_47,p_under_47,p_push_47,p_over_48,p_under_48,p_push_48,p_over_49,p_under_49,p_push_49,p_over_50,p_under_50,p_push_50,p_over_51,p_under_51,p_push_51,p_over_52,p_under_52,p_push_52,p_over_53,p_under_53,p_push_53,p_over_54,p_under_54,p_push_54,p_over_55,p_under_55,p_push_55,p_over_56,p_under_56,p_push_56,p_over_57,p_under_57,p_push_57,p_over_58,p_under_58,p_push_58,p_over_59,p_under_59,p_push_59,p_over_60,p_under_60,p_push_60,p_over_61,p_under_61,p_push_61,p_over_62,p_under_62,p_push_62,p_over_63,p_under_63,p_push_63,p_over_64,p_under_64,p_push_64,p_over_65,p_under_65,p_push_65,p_over_66,p_under_66,p_push_66,p_home_win_derived,p_away_win_derived,derived_ml_shrunk,fair_spread_shrunk,fair_total_shrunk,p_cover_shrunk,p_over_shrunk,shrink_applied,treatment_mode,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away
oof,2023_02_SEA_DET,2023-09-17,2023,2,DET,SEA,,,,,0.54219812,0.45505188,0.00275,0.54369327,24.7197,23.2791,1.4406,47.9988,2,48,4.5,47.5,1,0.417824,,0.514615,0.485385,,0.417824,0.387676,0.582176,0.612324,0.868834,0.015726,0.851688,0.017147,0.8331,0.018588,0.813065,0.020035,0.791595,0.02147,0.768721,0.022874,0.74449,0.02423,0.718973,0.025518,0.692255,0.026718,0.664443,0.027812,0.63566,0.028783,0.606046,0.029614,0.575754,0.030292,0.544948,0.030806,0.542198,0.00275,0.510892,0.031306,0.479607,0.031285,0.448525,0.031082,0.417824,0.030701,0.387676,0.030148,0.358243,0.029433,0.329675,0.028568,0.302107,0.027568,0.275658,0.026449,0.25043,0.025229,0.226504,0.023926,0.203945,0.022559,0.182796,0.021148,0.163085,0.019712,0.963519,0.030806,0.005675,0.956648,0.036481,0.006871,0.949259,0.043352,0.007389,0.94042,0.050741,0.008839,0.931028,0.05958,0.009392,0.919923,0.068972,0.011105,0.908261,0.080077,0.011662,0.894629,0.091739,0.013632,0.880478,0.105371,0.014151,0.86412,0.119522,0.016358,0.847334,0.13588,0.016786,0.828145,0.152666,0.019188,0.80868,0.171855,0.019466,0.786675,0.19132,0.022004,0.764608,0.213325,0.022068,0.73994,0.235392,0.024667,0.715484,0.26006,0.024456,0.688453,0.284516,0.027031,0.66196,0.311547,0.026493,0.633008,0.33804,0.028951,0.604956,0.366992,0.028052,0.57465,0.395044,0.030306,0.54562,0.42535,0.02903,0.514615,0.45438,0.031005,0.485255,0.485385,0.02936,0.454257,0.514745,0.030998,0.425237,0.545743,0.02902,0.394952,0.574763,0.030286,0.36692,0.605048,0.028032,0.338003,0.63308,0.028917,0.311541,0.661997,0.026462,0.284559,0.688459,0.026982,0.260145,0.715441,0.024413,0.23554,0.739855,0.024605,0.213527,0.76446,0.022013,0.191597,0.786473,0.021929,0.172198,0.808403,0.0194,0.153095,0.827802,0.019102,0.136385,0.846905,0.01671,0.12012,0.863615,0.016265,0.10605,0.87988,0.01407,0.092513,0.89395,0.013537,0.080933,0.907487,0.01158,0.543693,0.456307,0.61989769,4,47,0.494297,0.493877,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",31.0,37.0,68.0,-6.0,0.485255,0.479607,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,24.7197,23.2791
oof,2023_02_KC_JAX,2023-09-17,2023,2,JAX,KC,,,,,0.31688455,0.68036545,0.00275,0.31775838,17.1641,23.3834,-6.2193,40.5475,-6,41,-3.5,50.5,1,0.408807,,0.226413,0.773587,,0.408807,0.378407,0.591193,0.621593,0.70966,0.026226,0.682313,0.027347,0.65396,0.028353,0.62473,0.02923,0.594767,0.029963,0.564227,0.030541,0.533273,0.030954,0.502077,0.031196,0.470816,0.031261,0.439667,0.031149,0.408807,0.03086,0.378407,0.0304,0.348631,0.029776,0.319635,0.028997,0.316885,0.00275,0.289863,0.027021,0.263992,0.025871,0.239367,0.024626,0.216062,0.023304,0.194136,0.021926,0.173627,0.020509,0.154555,0.019072,0.136923,0.017632,0.120716,0.016207,0.105907,0.01481,0.092453,0.013454,0.080302,0.012151,0.069392,0.01091,0.059654,0.009738,0.893034,0.093208,0.013758,0.877212,0.106966,0.015823,0.86077,0.122788,0.016442,0.842094,0.13923,0.018676,0.822935,0.157906,0.019159,0.801426,0.177065,0.021509,0.779633,0.198574,0.021793,0.755441,0.220367,0.024192,0.731223,0.244559,0.024218,0.704632,0.268777,0.026592,0.678326,0.295368,0.026306,0.649751,0.321674,0.028575,0.621811,0.350249,0.02794,0.591785,0.378189,0.030026,0.562764,0.408215,0.029021,0.531911,0.437236,0.030853,0.502432,0.468089,0.029479,0.47143,0.497568,0.031002,0.442147,0.52857,0.029282,0.411686,0.557853,0.030461,0.383244,0.588314,0.028442,0.353981,0.616756,0.029263,0.32697,0.646019,0.027011,0.299487,0.67303,0.027483,0.274408,0.700513,0.025078,0.249175,0.725592,0.025233,0.226413,0.750825,0.022762,0.203766,0.773587,0.022647,0.183571,0.796234,0.020195,0.163703,0.816429,0.019868,0.146188,0.836297,0.017515,0.12915,0.853812,0.017037,0.114302,0.87085,0.014849,0.100021,0.885698,0.014281,0.087716,0.899979,0.012305,0.076014,0.912284,0.011702,0.066047,0.923986,0.009967,0.056674,0.933953,0.009373,0.048781,0.943326,0.007893,0.041443,0.951219,0.007338,0.035333,0.958557,0.00611,0.029716,0.964667,0.005617,0.025093,0.970284,0.004624,0.317758,0.682242,0.38346306,-4,47,0.477935,0.38688,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",9.0,17.0,26.0,-8.0,0.47143,0.470816,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,pooled,17.1641,23.3834
oof,2023_02_CHI_TB,2023-09-17,2023,2,TB,CHI,,,,,0.55644524,0.44080476,0.00275,0.55797968,22.0552,20.1405,1.9147,42.1957,2,42,2.5,41.0,1,0.493854,,0.520631,0.448375,0.030994,0.493854,0.462642,0.506146,0.537358,0.876832,0.015147,0.860276,0.016555,0.842287,0.017989,0.822853,0.019434,0.801979,0.020874,0.779689,0.02229,0.756023,0.023666,0.731041,0.024982,0.704823,0.026218,0.677466,0.027357,0.649085,0.028381,0.619813,0.029272,0.589797,0.030016,0.559195,0.030601,0.556445,0.00275,0.525183,0.031262,0.493854,0.031328,0.462642,0.031213,0.431725,0.030917,0.401279,0.030446,0.371469,0.02981,0.342451,0.029018,0.314368,0.028084,0.287344,0.027023,0.261491,0.025853,0.236901,0.024591,0.213645,0.023256,0.191779,0.021866,0.171337,0.020441,0.912473,0.075995,0.011532,0.898982,0.087527,0.013491,0.884955,0.101018,0.014027,0.868737,0.115045,0.016218,0.852074,0.131263,0.016663,0.833028,0.147926,0.019046,0.813688,0.166972,0.019341,0.791827,0.186312,0.021861,0.769883,0.208173,0.021944,0.745356,0.230117,0.024528,0.721015,0.254644,0.02434,0.69411,0.278985,0.026905,0.667714,0.30589,0.026396,0.638862,0.332286,0.028852,0.610877,0.361138,0.027985,0.58063,0.389123,0.030246,0.551625,0.41937,0.029005,0.520631,0.448375,0.030994,0.491245,0.479369,0.029386,0.460201,0.508755,0.031044,0.431101,0.539799,0.0291,0.400711,0.568899,0.03039,0.372546,0.599289,0.028166,0.34347,0.627454,0.029076,0.316825,0.65653,0.026644,0.289636,0.683175,0.027189,0.265001,0.710364,0.024635,0.240153,0.734999,0.024848,0.217891,0.759847,0.022262,0.195696,0.782109,0.022195,0.176032,0.804304,0.019664,0.156654,0.823968,0.019378,0.139678,0.843346,0.016977,0.123142,0.860322,0.016536,0.108815,0.876858,0.014327,0.09502,0.891185,0.013794,0.083201,0.90498,0.011819,0.071953,0.916799,0.011249,0.062421,0.928047,0.009532,0.053453,0.937579,0.008968,0.045938,0.946547,0.007515,0.038949,0.954062,0.006989,0.033156,0.961051,0.005793,0.55798,0.44202,0.58344325,3,41,0.519494,0.486168,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",27.0,17.0,44.0,10.0,0.491245,0.493854,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,22.0552,20.1405
oof,2023_02_LAC_TEN,2023-09-17,2023,2,TEN,LAC,,,,,0.37480313,0.62244687,0.00275,0.37583668,19.3381,23.4914,-4.1533,42.8295,-4,43,-2.5,45.5,1,0.438915,,0.419672,0.580328,,0.438915,0.408008,0.561085,0.591992,0.759533,0.02355,0.734673,0.02486,0.70858,0.026093,0.68135,0.02723,0.653094,0.028256,0.623941,0.029154,0.594032,0.029908,0.563525,0.030508,0.532584,0.030941,0.501382,0.031201,0.470099,0.031283,0.438915,0.031184,0.408008,0.030907,0.377553,0.030455,0.374803,0.00275,0.345744,0.029059,0.317599,0.028145,0.290498,0.027101,0.264554,0.025944,0.239862,0.024692,0.216498,0.023364,0.194519,0.021979,0.173964,0.020555,0.154852,0.019112,0.137185,0.017667,0.120948,0.016237,0.106113,0.014835,0.092637,0.013476,0.080467,0.01217,0.920646,0.068527,0.010827,0.907982,0.079354,0.012664,0.894701,0.092018,0.013281,0.879354,0.105299,0.015346,0.863461,0.120646,0.015894,0.845307,0.136539,0.018154,0.826734,0.154693,0.018573,0.805755,0.173266,0.020979,0.784546,0.194245,0.021209,0.760851,0.215454,0.023695,0.737176,0.239149,0.023675,0.711012,0.262824,0.026164,0.685172,0.288988,0.02584,0.656924,0.314828,0.028247,0.629348,0.343076,0.027576,0.59953,0.370652,0.029818,0.570755,0.40047,0.028775,0.539981,0.429245,0.030774,0.510624,0.460019,0.029356,0.479575,0.489376,0.03105,0.450296,0.520425,0.029279,0.419672,0.549704,0.030624,0.391126,0.580328,0.028546,0.361603,0.608874,0.029523,0.334399,0.638397,0.027204,0.306579,0.665601,0.027819,0.281239,0.693421,0.02534,0.255618,0.718761,0.025621,0.232548,0.744382,0.023071,0.209486,0.767452,0.023062,0.188956,0.790514,0.02053,0.168666,0.811044,0.020289,0.15081,0.831334,0.017856,0.133363,0.84919,0.017447,0.118183,0.866637,0.01518,0.103519,0.881817,0.014664,0.090905,0.896481,0.012614,0.078858,0.909095,0.012048,0.068611,0.921142,0.010246,0.058936,0.931389,0.009675,0.0508,0.941064,0.008136,0.043204,0.9492,0.007596,0.036888,0.956796,0.006316,0.375837,0.624163,0.42262741,-3,44,0.48662,0.460851,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",27.0,24.0,51.0,3.0,0.479575,0.470099,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,19.3381,23.4914
oof,2023_02_NYG_ARI,2023-09-17,2023,2,ARI,NYG,,,,,0.42786725,0.56938275,0.00275,0.42904713,22.2058,24.5529,-2.3471,46.7587,-3,47,-5.0,40.0,1,0.555373,0.030634,0.682862,0.291347,0.025791,0.586007,0.555373,0.413993,0.444627,0.798926,0.021015,0.776503,0.022423,0.752714,0.023789,0.72762,0.025094,0.701302,0.026318,0.673857,0.027445,0.645402,0.028455,0.61607,0.029332,0.586007,0.030063,0.555373,0.030634,0.524339,0.031034,0.49308,0.031258,0.461779,0.031301,0.430617,0.031162,0.427867,0.00275,0.397517,0.03035,0.367825,0.029693,0.338944,0.028881,0.311017,0.027927,0.28417,0.026847,0.25851,0.025659,0.234129,0.024381,0.211097,0.023032,0.189466,0.021631,0.169268,0.020198,0.150518,0.01875,0.133214,0.017305,0.117335,0.015879,0.102849,0.014486,0.955659,0.037618,0.006723,0.947593,0.044341,0.008066,0.93896,0.052407,0.008634,0.928728,0.06104,0.010231,0.917911,0.071272,0.010817,0.90524,0.082089,0.012671,0.892003,0.09476,0.013236,0.876672,0.107997,0.015331,0.860846,0.123328,0.015827,0.842716,0.139154,0.018129,0.824219,0.157284,0.018498,0.803261,0.175781,0.020958,0.782124,0.196739,0.021137,0.758438,0.217876,0.023686,0.734824,0.241562,0.023613,0.708653,0.265176,0.026172,0.682862,0.291347,0.025791,0.654592,0.317138,0.02827,0.627054,0.345408,0.027538,0.597205,0.372946,0.029849,0.568464,0.402795,0.028741,0.537659,0.431536,0.030805,0.508339,0.462341,0.02932,0.477266,0.491661,0.031072,0.448033,0.522734,0.029234,0.417403,0.551967,0.03063,0.388916,0.582597,0.028487,0.359408,0.611084,0.029508,0.332279,0.640592,0.027129,0.304498,0.667721,0.027781,0.279249,0.695502,0.025249,0.253688,0.720751,0.025561,0.230722,0.746312,0.022966,0.207737,0.769278,0.022985,0.18732,0.792263,0.020416,0.167121,0.81268,0.020199,0.149382,0.832879,0.017739,0.132032,0.850618,0.01735,0.116967,0.867968,0.015065,0.102401,0.883033,0.014566,0.089895,0.897599,0.012505,0.077941,0.910105,0.011954,0.067794,0.922059,0.010147,0.429047,0.570953,0.38791187,-4,42,0.513889,0.545559,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",28.0,31.0,59.0,-3.0,0.477266,0.49308,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,pooled,22.2058,24.5529
oof,2023_02_SF_LA,2023-09-17,2023,2,LA,SF,,,,,0.36206208,0.63518792,0.00275,0.3630605,18.7323,23.3298,-4.5975,42.0621,-5,42,-7.5,45.0,1,0.581126,,0.397166,0.572565,0.030269,0.581126,0.550405,0.418874,0.449595,0.749276,0.024157,0.723844,0.025433,0.697221,0.026623,0.669511,0.02771,0.640833,0.028678,0.611321,0.029511,0.581126,0.030196,0.550405,0.030721,0.519329,0.031076,0.488072,0.031256,0.456815,0.031258,0.425735,0.03108,0.395011,0.030725,0.364812,0.030199,0.362062,0.00275,0.333394,0.028668,0.305696,0.027698,0.279092,0.026605,0.253685,0.025406,0.229565,0.02412,0.206798,0.022767,0.185434,0.021364,0.165503,0.019931,0.147017,0.018486,0.12997,0.017047,0.114343,0.015628,0.100099,0.014243,0.087194,0.012906,0.075568,0.011626,0.911904,0.076329,0.011767,0.898212,0.088096,0.013692,0.883906,0.101788,0.014306,0.867461,0.116094,0.016444,0.850495,0.132539,0.016966,0.831217,0.149505,0.019278,0.811568,0.168783,0.019648,0.789491,0.188432,0.022078,0.767256,0.210509,0.022234,0.742545,0.232744,0.024711,0.717949,0.257455,0.024596,0.690907,0.282051,0.027041,0.664304,0.309093,0.026603,0.635371,0.335696,0.028933,0.607234,0.364629,0.028137,0.576965,0.392766,0.030269,0.547867,0.423035,0.029098,0.516906,0.452133,0.030962,0.487483,0.483094,0.029422,0.456521,0.512517,0.030963,0.427435,0.543479,0.029085,0.397166,0.572565,0.030269,0.369059,0.602834,0.028108,0.340134,0.630941,0.028925,0.313582,0.659866,0.026552,0.286564,0.686418,0.027018,0.262047,0.713436,0.024517,0.237381,0.737953,0.024666,0.215254,0.762619,0.022127,0.193245,0.784746,0.02201,0.173726,0.806755,0.019519,0.154529,0.826274,0.019196,0.137699,0.845471,0.01683,0.121335,0.862301,0.016364,0.107151,0.878665,0.014184,0.093515,0.892849,0.013636,0.08183,0.906485,0.011685,0.070723,0.91817,0.011107,0.061313,0.929277,0.00941,0.05247,0.938687,0.008843,0.045062,0.94753,0.007408,0.038179,0.954938,0.006883,0.032478,0.961821,0.005701,0.36306,0.63694,0.31930775,-6,44,0.534652,0.443401,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",23.0,30.0,53.0,-7.0,0.487483,0.488072,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,pooled,18.7323,23.3298
oof,2023_02_WAS_DEN,2023-09-17,2023,2,DEN,WAS,,,,,0.28462462,0.71262538,0.00275,0.28540949,16.3573,23.793,-7.4357,40.1503,-8,40,4.0,38.5,1,0.190071,0.021623,0.551119,0.448881,,0.211694,0.190071,0.788306,0.809929,0.677862,0.027593,0.649295,0.028567,0.619887,0.029408,0.589785,0.030102,0.559146,0.030639,0.528136,0.03101,0.496927,0.031209,0.465696,0.031232,0.434617,0.031079,0.403865,0.030752,0.373609,0.030256,0.34401,0.029599,0.315219,0.028791,0.287375,0.027845,0.284625,0.00275,0.259034,0.02559,0.2347,0.024334,0.211694,0.023006,0.190071,0.021623,0.169865,0.020206,0.151093,0.018772,0.133756,0.017338,0.117835,0.01592,0.103302,0.014533,0.090112,0.01319,0.078211,0.011901,0.067536,0.010675,0.058017,0.009519,0.049579,0.008438,0.888228,0.097447,0.014326,0.871827,0.111772,0.016401,0.85477,0.128173,0.017056,0.83549,0.14523,0.019281,0.815699,0.16451,0.019791,0.793593,0.184301,0.022105,0.771187,0.206407,0.022406,0.746443,0.228813,0.024744,0.721667,0.253557,0.024776,0.694605,0.278333,0.027061,0.667829,0.305395,0.026776,0.638897,0.332171,0.028932,0.610604,0.361103,0.028294,0.580357,0.389396,0.030246,0.551119,0.419643,0.029238,0.520195,0.448881,0.030924,0.490644,0.479805,0.029551,0.459723,0.509356,0.030921,0.430512,0.540277,0.029211,0.400276,0.569488,0.030236,0.372037,0.599724,0.028238,0.343125,0.627963,0.028912,0.316431,0.656875,0.026694,0.2894,0.683569,0.027032,0.264727,0.7106,0.024673,0.240017,0.735273,0.02471,0.217722,0.759983,0.022296,0.19564,0.782278,0.022081,0.175944,0.80436,0.019697,0.156654,0.824056,0.01929,0.139644,0.843346,0.01701,0.123172,0.860356,0.016472,0.108812,0.876828,0.01436,0.095061,0.891188,0.01375,0.083211,0.904939,0.01185,0.071991,0.916789,0.01122,0.062432,0.928009,0.009559,0.053482,0.937568,0.00895,0.045944,0.946518,0.007538,0.038966,0.954056,0.006978,0.033155,0.961034,0.005811,0.027836,0.966845,0.005319,0.023457,0.972164,0.004379,0.285409,0.714591,0.52823456,1,39,0.402657,0.507031,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",33.0,35.0,68.0,-2.0,0.490644,0.496927,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,16.3573,23.793
oof,2023_02_BAL_CIN,2023-09-17,2023,2,CIN,BAL,,,,,0.40093969,0.59631031,0.00275,0.40204532,19.5352,22.7916,-3.2564,42.3268,-4,42,3.5,45.5,1,0.314151,,0.404764,0.595236,,0.314151,0.287168,0.685849,0.712832,0.780058,0.022367,0.756326,0.023732,0.731291,0.025035,0.705031,0.02626,0.677643,0.027388,0.649243,0.028401,0.619959,0.029283,0.589938,0.030021,0.559337,0.030601,0.528324,0.031014,0.497072,0.031251,0.465763,0.03131,0.434575,0.031187,0.40369,0.030886,0.40094,0.00275,0.371172,0.029768,0.342195,0.028977,0.314151,0.028044,0.287168,0.026983,0.261358,0.02581,0.236812,0.024546,0.213605,0.023207,0.19179,0.021815,0.171404,0.020386,0.152463,0.018941,0.134967,0.017496,0.118899,0.016067,0.10423,0.014669,0.090915,0.013315,0.914656,0.073928,0.011416,0.901327,0.085344,0.013329,0.887412,0.098673,0.013915,0.871359,0.112588,0.016053,0.854807,0.128641,0.016552,0.835929,0.145193,0.018878,0.816698,0.164071,0.019231,0.795007,0.183302,0.021691,0.773169,0.204993,0.021837,0.748807,0.226831,0.024362,0.724565,0.251193,0.024242,0.697813,0.275435,0.026752,0.671501,0.302187,0.026312,0.642779,0.328499,0.028722,0.614854,0.357221,0.027925,0.584705,0.385146,0.03015,0.555728,0.415295,0.028976,0.524788,0.444272,0.030941,0.495392,0.475212,0.029395,0.464353,0.504608,0.03104,0.435202,0.535647,0.029151,0.404764,0.564798,0.030438,0.376506,0.595236,0.028258,0.347333,0.623494,0.029173,0.320559,0.652667,0.026774,0.293231,0.679441,0.027328,0.268436,0.706769,0.024794,0.243416,0.731564,0.025021,0.220974,0.756584,0.022442,0.198585,0.779026,0.022389,0.178732,0.801415,0.019853,0.159151,0.821268,0.019581,0.141986,0.840849,0.017166,0.125247,0.858014,0.016738,0.11074,0.874753,0.014508,0.096754,0.88926,0.013986,0.084769,0.903246,0.011985,0.073347,0.915231,0.011423,0.063668,0.926653,0.009678,0.054548,0.936332,0.00912,0.046908,0.945452,0.00764,0.039789,0.953092,0.007119,0.033893,0.960211,0.005897,0.402045,0.597955,0.55659879,2,44,0.461294,0.455454,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",24.0,27.0,51.0,-3.0,0.495392,0.497072,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,pooled,19.5352,22.7916
oof,2023_02_CLE_PIT,2023-09-18,2023,2,PIT,CLE,,,,,0.49611353,0.50113647,0.00275,0.49748161,21.7384,21.8214,-0.083,43.5598,-1,44,-2.5,39.0,1,0.561141,,0.620596,0.350058,0.029346,0.561141,0.530129,0.438859,0.469871,0.843484,0.017899,0.824141,0.019343,0.803359,0.020782,0.781159,0.0222,0.75758,0.023578,0.732682,0.024899,0.70654,0.026142,0.679251,0.027289,0.650929,0.028322,0.621704,0.029225,0.591722,0.029982,0.561141,0.030581,0.530129,0.031012,0.498864,0.031266,0.496114,0.00275,0.464882,0.031232,0.433934,0.030948,0.403446,0.030488,0.373586,0.02986,0.344511,0.029075,0.316364,0.028147,0.289274,0.02709,0.263352,0.025922,0.238691,0.024661,0.215365,0.023325,0.19343,0.021935,0.172922,0.020508,0.153859,0.019063,0.136242,0.017618,0.927791,0.062277,0.009932,0.916078,0.072209,0.011712,0.903801,0.083922,0.012277,0.889494,0.096199,0.014307,0.874678,0.110506,0.014817,0.857607,0.125322,0.017071,0.840135,0.142393,0.017472,0.820229,0.159865,0.019906,0.800091,0.179771,0.020138,0.7774,0.199909,0.022691,0.754708,0.2226,0.022692,0.72942,0.245292,0.025288,0.704421,0.27058,0.024999,0.676868,0.295579,0.027552,0.649942,0.323132,0.026926,0.620596,0.350058,0.029346,0.592244,0.379404,0.028352,0.56169,0.407756,0.030554,0.532509,0.43831,0.029181,0.501416,0.467491,0.031093,0.472059,0.498584,0.029357,0.441135,0.527941,0.030925,0.41227,0.558865,0.028865,0.38221,0.58773,0.03006,0.354472,0.61779,0.027738,0.325917,0.645528,0.028555,0.299866,0.674083,0.02605,0.273357,0.700134,0.02651,0.249446,0.726643,0.023911,0.225394,0.750554,0.024052,0.203944,0.774606,0.021449,0.182616,0.796056,0.021328,0.16381,0.817384,0.018806,0.145325,0.83619,0.018485,0.129209,0.854675,0.016116,0.11355,0.870791,0.015659,0.100049,0.88645,0.0135,0.087083,0.899951,0.012967,0.076028,0.912917,0.011055,0.065532,0.923972,0.010496,0.056683,0.934468,0.008849,0.048376,0.943317,0.008306,0.041451,0.951624,0.006925,0.497482,0.502518,0.46025426,-2,40,0.524406,0.521628,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",26.0,22.0,48.0,4.0,0.472059,0.498864,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1,pooled,21.7384,21.8214
oof,2023_02_NO_CAR,2023-09-18,2023,2,CAR,NO,,,,,0.33868839,0.65856161,0.00275,0.33962235,18.4842,23.9102,-5.426,42.3944,-6,42,-3.0,39.5,1,0.401346,0.030774,0.586849,0.413151,,0.43212,0.401346,0.56788,0.598654,0.729012,0.025186,0.702621,0.02639,0.675127,0.027495,0.646644,0.028483,0.617304,0.02934,0.587253,0.030051,0.556649,0.030604,0.525658,0.030991,0.494454,0.031204,0.463215,0.031239,0.43212,0.031095,0.401346,0.030774,0.371064,0.030282,0.341438,0.029625,0.338688,0.00275,0.310825,0.027864,0.284029,0.026795,0.258411,0.025618,0.234061,0.02435,0.21105,0.023011,0.189432,0.021618,0.16924,0.020192,0.150491,0.01875,0.133181,0.01731,0.117294,0.015887,0.102798,0.014496,0.089647,0.013151,0.077787,0.01186,0.067153,0.010634,0.91613,0.072495,0.011375,0.902886,0.08387,0.013245,0.888995,0.097114,0.013891,0.87302,0.111005,0.015975,0.856478,0.12698,0.016542,0.837675,0.143522,0.018802,0.818444,0.162325,0.019231,0.79683,0.181556,0.021614,0.774988,0.20317,0.021842,0.750708,0.225012,0.02428,0.72646,0.249292,0.024248,0.699796,0.27354,0.026664,0.673476,0.300204,0.02632,0.644845,0.326524,0.028631,0.61691,0.355155,0.027935,0.586849,0.38309,0.030061,0.557856,0.413151,0.028993,0.526995,0.442144,0.030861,0.497571,0.473005,0.029423,0.466594,0.502429,0.030977,0.437399,0.533406,0.029195,0.407002,0.562601,0.030398,0.378681,0.592998,0.02832,0.349521,0.621319,0.02916,0.322665,0.650479,0.026856,0.295322,0.677335,0.027343,0.270428,0.704678,0.024894,0.245366,0.729572,0.025062,0.222811,0.754634,0.022556,0.200358,0.777189,0.022452,0.180382,0.799642,0.019976,0.160722,0.819618,0.01966,0.143429,0.839278,0.017293,0.126602,0.856571,0.016827,0.11197,0.873398,0.014632,0.097892,0.88803,0.014078,0.08579,0.902108,0.012102,0.074278,0.91421,0.011512,0.064493,0.925722,0.009784,0.05529,0.935507,0.009203,0.047558,0.94471,0.007733,0.040366,0.952442,0.007192,0.034391,0.959634,0.005974,0.339622,0.660378,0.40078411,-4,40,0.464517,0.519415,0,"own-line (no known-vintage feed); shrink computed + flagged, never silently applied",17.0,20.0,37.0,-3.0,0.497571,0.494454,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,pooled,18.4842,23.9102
