game_id,season,week,game_type,gameday,away_team,home_team,away_score,home_score,result,total,spread_line,total_line,n_plays
2023_13_CLE_LA,2023,13,REG,2023-12-03,CLE,LA,19,36,17,55,3.5,39.5,183
2023_13_SF_PHI,2023,13,REG,2023-12-03,SF,PHI,42,19,-23,61,-3.0,46.5,174
2023_13_KC_GB,2023,13,REG,2023-12-03,KC,GB,19,27,8,46,-5.5,43.5,171
2023_13_CIN_JAX,2023,13,REG,2023-12-04,CIN,JAX,34,31,-3,65,10.0,41.0,199
2023_14_NE_PIT,2023,14,REG,2023-12-07,NE,PIT,21,18,-3,39,6.0,30.0,171
2023_14_TB_ATL,2023,14,REG,2023-12-10,TB,ATL,29,25,-4,54,1.5,41.5,185
2023_14_LA_BAL,2023,14,REG,2023-12-10,LA,BAL,31,37,6,68,7.5,42.0,206
2023_14_DET_CHI,2023,14,REG,2023-12-10,DET,CHI,13,28,15,41,-3.0,44.5,175
2023_14_IND_CIN,2023,14,REG,2023-12-10,IND,CIN,14,34,20,48,3.0,45.0,169
2023_14_JAX_CLE,2023,14,REG,2023-12-10,JAX,CLE,27,31,4,58,2.5,37.5,211
2023_14_CAR_NO,2023,14,REG,2023-12-10,CAR,NO,6,28,22,34,5.5,39.0,168
2023_14_HOU_NYJ,2023,14,REG,2023-12-10,HOU,NYJ,6,30,24,36,-3.5,33.5,168
2023_14_MIN_LV,2023,14,REG,2023-12-10,MIN,LV,3,0,-3,3,-3.0,40.5,166
2023_14_SEA_SF,2023,14,REG,2023-12-10,SEA,SF,16,28,12,44,14.5,44.5,152
2023_14_BUF_KC,2023,14,REG,2023-12-10,BUF,KC,20,17,-3,37,2.0,49.5,182
2023_14_DEN_LAC,2023,14,REG,2023-12-10,DEN,LAC,24,7,-17,31,3.0,45.0,171
2023_14_PHI_DAL,2023,14,REG,2023-12-10,PHI,DAL,13,33,20,46,3.5,52.5,175
2023_14_TEN_MIA,2023,14,REG,2023-12-11,TEN,MIA,28,27,-1,55,14.0,45.0,195
2023_14_GB_NYG,2023,14,REG,2023-12-11,GB,NYG,22,24,2,46,-6.0,37.5,170
2023_15_LAC_LV,2023,15,REG,2023-12-14,LAC,LV,21,63,42,84,3.0,36.0,180
2023_15_MIN_CIN,2023,15,REG,2023-12-16,MIN,CIN,24,27,3,51,3.0,41.5,184
2023_15_PIT_IND,2023,15,REG,2023-12-16,PIT,IND,13,30,17,43,1.5,41.5,164
2023_15_DEN_DET,2023,15,REG,2023-12-16,DEN,DET,17,42,25,59,5.5,49.0,171
2023_15_ATL_CAR,2023,15,REG,2023-12-17,ATL,CAR,7,9,2,16,-3.0,32.0,153
2023_15_CHI_CLE,2023,15,REG,2023-12-17,CHI,CLE,17,20,3,37,3.0,38.0,197
2023_15_TB_GB,2023,15,REG,2023-12-17,TB,GB,34,20,-14,54,4.0,41.5,164
2023_15_NYJ_MIA,2023,15,REG,2023-12-17,NYJ,MIA,0,30,30,30,7.5,36.0,159
2023_15_KC_NE,2023,15,REG,2023-12-17,KC,NE,27,17,-10,44,-10.0,39.5,160
2023_15_NYG_NO,2023,15,REG,2023-12-17,NYG,NO,6,24,18,30,6.0,39.5,162
2023_15_HOU_TEN,2023,15,REG,2023-12-17,HOU,TEN,19,16,-3,35,3.0,38.0,189
2023_15_SF_ARI,2023,15,REG,2023-12-17,SF,ARI,45,29,-16,74,-12.5,48.0,173
2023_15_WAS_LA,2023,15,REG,2023-12-17,WAS,LA,20,28,8,48,6.5,48.5,179
2023_15_DAL_BUF,2023,15,REG,2023-12-17,DAL,BUF,10,31,21,41,2.0,49.5,158
2023_15_BAL_JAX,2023,15,REG,2023-12-17,BAL,JAX,23,7,-16,30,-4.0,42.5,171
2023_15_PHI_SEA,2023,15,REG,2023-12-18,PHI,SEA,17,20,3,37,-5.0,46.0,174
2023_16_NO_LA,2023,16,REG,2023-12-21,NO,LA,22,30,8,52,4.0,45.5,170
2023_16_CIN_PIT,2023,16,REG,2023-12-23,CIN,PIT,11,34,23,45,-3.0,39.5,160
2023_16_BUF_LAC,2023,16,REG,2023-12-23,BUF,LAC,24,22,-2,46,-13.0,44.5,169
2023_16_IND_ATL,2023,16,REG,2023-12-24,IND,ATL,10,29,19,39,3.0,44.0,177
2023_16_GB_CAR,2023,16,REG,2023-12-24,GB,CAR,33,30,-3,63,-3.5,39.5,178
2023_16_CLE_HOU,2023,16,REG,2023-12-24,CLE,HOU,36,22,-14,58,-3.0,40.0,197
2023_16_DET_MIN,2023,16,REG,2023-12-24,DET,MIN,30,24,-6,54,-2.5,47.5,181
2023_16_WAS_NYJ,2023,16,REG,2023-12-24,WAS,NYJ,28,30,2,58,3.0,36.5,207
2023_16_SEA_TEN,2023,16,REG,2023-12-24,SEA,TEN,20,17,-3,37,-3.0,42.0,168
2023_16_JAX_TB,2023,16,REG,2023-12-24,JAX,TB,12,30,18,42,-2.0,43.0,172
2023_16_ARI_CHI,2023,16,REG,2023-12-24,ARI,CHI,16,27,11,43,4.5,42.0,176
2023_16_DAL_MIA,2023,16,REG,2023-12-24,DAL,MIA,20,22,2,42,1.5,48.5,176
2023_16_NE_DEN,2023,16,REG,2023-12-24,NE,DEN,26,23,-3,49,7.0,37.5,175
2023_16_LV_KC,2023,16,REG,2023-12-25,LV,KC,20,14,-6,34,11.0,40.5,171
2023_16_NYG_PHI,2023,16,REG,2023-12-25,NYG,PHI,25,33,8,58,14.0,41.0,187
2023_16_BAL_SF,2023,16,REG,2023-12-25,BAL,SF,33,19,-14,52,6.5,47.5,180
2023_17_NYJ_CLE,2023,17,REG,2023-12-28,NYJ,CLE,20,37,17,57,6.5,33.5,184
2023_17_DET_DAL,2023,17,REG,2023-12-30,DET,DAL,19,20,1,39,5.5,53.0,179
2023_17_MIA_BAL,2023,17,REG,2023-12-31,MIA,BAL,19,56,37,75,3.0,47.0,171
2023_17_NE_BUF,2023,17,REG,2023-12-31,NE,BUF,21,27,6,48,15.0,40.0,165
2023_17_ATL_CHI,2023,17,REG,2023-12-31,ATL,CHI,17,37,20,54,3.0,39.0,177
2023_17_TEN_HOU,2023,17,REG,2023-12-31,TEN,HOU,3,26,23,29,5.0,44.0,148
2023_17_LV_IND,2023,17,REG,2023-12-31,LV,IND,20,23,3,43,3.5,42.5,177
2023_17_CAR_JAX,2023,17,REG,2023-12-31,CAR,JAX,0,26,26,26,3.5,38.0,149
2023_17_LA_NYG,2023,17,REG,2023-12-31,LA,NYG,26,25,-1,51,-6.0,43.5,180
2023_17_ARI_PHI,2023,17,REG,2023-12-31,ARI,PHI,35,31,-4,66,12.0,48.0,165
2023_17_NO_TB,2023,17,REG,2023-12-31,NO,TB,23,13,-10,36,2.5,42.5,169
2023_17_SF_WAS,2023,17,REG,2023-12-31,SF,WAS,27,10,-17,37,-14.0,49.0,149
2023_17_PIT_SEA,2023,17,REG,2023-12-31,PIT,SEA,30,23,-7,53,4.5,40.5,166
2023_17_LAC_DEN,2023,17,REG,2023-12-31,LAC,DEN,9,16,7,25,3.5,39.5,178
2023_17_CIN_KC,2023,17,REG,2023-12-31,CIN,KC,17,25,8,42,7.5,46.0,169
2023_17_GB_MIN,2023,17,REG,2023-12-31,GB,MIN,33,10,-23,43,1.0,42.5,166
2023_18_PIT_BAL,2023,18,REG,2024-01-06,PIT,BAL,17,10,-7,27,-3.0,34.0,162
2023_18_HOU_IND,2023,18,REG,2024-01-06,HOU,IND,23,19,-4,42,-1.5,47.5,171
2023_18_TB_CAR,2023,18,REG,2024-01-07,TB,CAR,9,0,-9,9,-5.0,36.5,154
2023_18_CLE_CIN,2023,18,REG,2024-01-07,CLE,CIN,14,31,17,45,7.5,37.0,163
2023_18_MIN_DET,2023,18,REG,2024-01-07,MIN,DET,20,30,10,50,3.5,47.5,175
2023_18_NYJ_NE,2023,18,REG,2024-01-07,NYJ,NE,17,3,-14,20,2.5,28.5,163
2023_18_ATL_NO,2023,18,REG,2024-01-07,ATL,NO,17,48,31,65,3.5,41.5,176
2023_18_JAX_TEN,2023,18,REG,2024-01-07,JAX,TEN,20,28,8,48,-3.5,41.5,167
2023_18_SEA_ARI,2023,18,REG,2024-01-07,SEA,ARI,21,20,-1,41,-2.5,48.0,170
2023_18_CHI_GB,2023,18,REG,2024-01-07,CHI,GB,9,17,8,26,2.5,45.5,139
2023_18_KC_LAC,2023,18,REG,2024-01-07,KC,LAC,13,12,-1,25,3.5,35.0,182
2023_18_DEN_LV,2023,18,REG,2024-01-07,DEN,LV,14,27,13,41,3.5,37.5,169
2023_18_PHI_NYG,2023,18,REG,2024-01-07,PHI,NYG,10,27,17,37,-4.5,43.0,167
2023_18_LA_SF,2023,18,REG,2024-01-07,LA,SF,21,20,-1,41,5.5,40.0,161
2023_18_DAL_WAS,2023,18,REG,2024-01-07,DAL,WAS,38,10,-28,48,-13.0,47.5,154
2023_18_BUF_MIA,2023,18,REG,2024-01-07,BUF,MIA,21,14,-7,35,-2.5,47.5,167
2023_19_CLE_HOU,2023,19,WC,2024-01-13,CLE,HOU,14,45,31,59,-2.5,45.0,156
2023_19_MIA_KC,2023,19,WC,2024-01-13,MIA,KC,7,26,19,33,4.5,43.5,179
2023_19_GB_DAL,2023,19,WC,2024-01-14,GB,DAL,48,32,-16,80,7.0,52.5,198
2023_19_LA_DET,2023,19,WC,2024-01-14,LA,DET,23,24,1,47,3.5,52.5,149
2023_19_PIT_BUF,2023,19,WC,2024-01-15,PIT,BUF,17,31,14,48,10.0,39.5,175
2023_19_PHI_TB,2023,19,WC,2024-01-15,PHI,TB,9,32,23,41,-2.5,43.0,169
2023_20_HOU_BAL,2023,20,DIV,2024-01-20,HOU,BAL,10,34,24,44,10.0,44.0,167
2023_20_GB_SF,2023,20,DIV,2024-01-20,GB,SF,21,24,3,45,10.5,50.5,167
2023_20_TB_DET,2023,20,DIV,2024-01-21,TB,DET,23,31,8,54,6.0,49.5,176
2023_20_KC_BUF,2023,20,DIV,2024-01-21,KC,BUF,27,24,-3,51,2.5,45.5,166
2023_21_KC_BAL,2023,21,CON,2024-01-28,KC,BAL,17,10,-7,27,4.5,44.0,175
2023_21_DET_SF,2023,21,CON,2024-01-28,DET,SF,31,34,3,65,7.5,52.5,182
2023_22_SF_KC,2023,22,SB,2024-02-11,SF,KC,22,25,3,47,-1.5,47.0,207
2024_01_BAL_KC,2024,1,REG,2024-09-05,BAL,KC,20,27,7,47,3.0,46.0,178
2024_01_GB_PHI,2024,1,REG,2024-09-06,GB,PHI,29,34,5,63,2.0,49.5,196
2024_01_PIT_ATL,2024,1,REG,2024-09-08,PIT,ATL,18,10,-8,28,4.0,43.0,166
2024_01_ARI_BUF,2024,1,REG,2024-09-08,ARI,BUF,28,34,6,62,6.5,46.0,163
2024_01_TEN_CHI,2024,1,REG,2024-09-08,TEN,CHI,17,24,7,41,4.0,43.0,166
2024_01_NE_CIN,2024,1,REG,2024-09-08,NE,CIN,16,10,-6,26,8.0,40.5,153
2024_01_HOU_IND,2024,1,REG,2024-09-08,HOU,IND,29,27,-2,56,-3.0,49.0,166
2024_01_JAX_MIA,2024,1,REG,2024-09-08,JAX,MIA,17,20,3,37,3.5,49.5,172
2024_01_CAR_NO,2024,1,REG,2024-09-08,CAR,NO,10,47,37,57,3.5,41.5,168
2024_01_MIN_NYG,2024,1,REG,2024-09-08,MIN,NYG,28,6,-22,34,-1.0,42.5,166
2024_01_LV_LAC,2024,1,REG,2024-09-08,LV,LAC,10,22,12,32,3.0,41.0,158
2024_01_DEN_SEA,2024,1,REG,2024-09-08,DEN,SEA,20,26,6,46,6.5,42.0,191
2024_01_DAL_CLE,2024,1,REG,2024-09-08,DAL,CLE,33,17,-16,50,2.5,42.0,191
2024_01_WAS_TB,2024,1,REG,2024-09-08,WAS,TB,20,37,17,57,4.0,42.0,163
2024_01_LA_DET,2024,1,REG,2024-09-08,LA,DET,20,26,6,46,5.0,54.0,181
2024_01_NYJ_SF,2024,1,REG,2024-09-09,NYJ,SF,19,32,13,51,3.5,43.0,162
2024_02_BUF_MIA,2024,2,REG,2024-09-12,BUF,MIA,31,10,-21,41,2.5,48.5,163
2024_02_LV_BAL,2024,2,REG,2024-09-15,LV,BAL,26,23,-3,49,9.0,41.0,180
2024_02_LAC_CAR,2024,2,REG,2024-09-15,LAC,CAR,26,3,-23,29,-5.0,39.0,155
2024_02_NO_DAL,2024,2,REG,2024-09-15,NO,DAL,44,19,-25,63,6.5,47.0,168
2024_02_TB_DET,2024,2,REG,2024-09-15,TB,DET,20,16,-4,36,7.5,51.5,176
2024_02_IND_GB,2024,2,REG,2024-09-15,IND,GB,10,16,6,26,-3.0,41.5,161
2024_02_CLE_JAX,2024,2,REG,2024-09-15,CLE,JAX,18,13,-5,31,3.0,41.5,176
2024_02_SF_MIN,2024,2,REG,2024-09-15,SF,MIN,17,23,6,40,-4.5,46.5,166
2024_02_SEA_NE,2024,2,REG,2024-09-15,SEA,NE,23,20,-3,43,-3.5,39.0,189
2024_02_NYJ_TEN,2024,2,REG,2024-09-15,NYJ,TEN,24,17,-7,41,-3.5,41.5,166
2024_02_NYG_WAS,2024,2,REG,2024-09-15,NYG,WAS,18,21,3,39,1.5,42.5,170
2024_02_LA_ARI,2024,2,REG,2024-09-15,LA,ARI,10,41,31,51,-1.0,47.5,152
2024_02_PIT_DEN,2024,2,REG,2024-09-15,PIT,DEN,13,6,-7,19,-3.0,36.5,172
2024_02_CIN_KC,2024,2,REG,2024-09-15,CIN,KC,25,26,1,51,6.5,47.5,173
2024_02_CHI_HOU,2024,2,REG,2024-09-15,CHI,HOU,13,19,6,32,6.0,45.5,181
2024_02_ATL_PHI,2024,2,REG,2024-09-16,ATL,PHI,22,21,-1,43,5.5,46.5,173
2024_03_NE_NYJ,2024,3,REG,2024-09-19,NE,NYJ,3,24,21,27,6.5,39.0,159
2024_03_NYG_CLE,2024,3,REG,2024-09-22,NYG,CLE,21,15,-6,36,6.5,38.0,182
2024_03_CHI_IND,2024,3,REG,2024-09-22,CHI,IND,16,21,5,37,1.5,43.0,188
2024_03_HOU_MIN,2024,3,REG,2024-09-22,HOU,MIN,7,34,27,41,-2.0,46.0,175
2024_03_PHI_NO,2024,3,REG,2024-09-22,PHI,NO,15,12,-3,27,2.5,49.0,162
2024_03_LAC_PIT,2024,3,REG,2024-09-22,LAC,PIT,10,20,10,30,3.0,36.0,155
2024_03_DEN_TB,2024,3,REG,2024-09-22,DEN,TB,26,7,-19,33,6.0,40.5,156
2024_03_GB_TEN,2024,3,REG,2024-09-22,GB,TEN,30,14,-16,44,3.0,37.0,163
2024_03_CAR_LV,2024,3,REG,2024-09-22,CAR,LV,36,22,-14,58,5.5,40.0,184
2024_03_MIA_SEA,2024,3,REG,2024-09-22,MIA,SEA,3,24,21,27,4.0,41.5,169
2024_03_DET_ARI,2024,3,REG,2024-09-22,DET,ARI,20,13,-7,33,-3.0,51.5,167
2024_03_BAL_DAL,2024,3,REG,2024-09-22,BAL,DAL,28,25,-3,53,-1.5,47.5,187
2024_03_SF_LA,2024,3,REG,2024-09-22,SF,LA,24,27,3,51,-6.0,44.5,172
2024_03_KC_ATL,2024,3,REG,2024-09-22,KC,ATL,22,17,-5,39,-3.0,46.0,173
2024_03_JAX_BUF,2024,3,REG,2024-09-23,JAX,BUF,10,47,37,57,4.0,46.5,176
2024_03_WAS_CIN,2024,3,REG,2024-09-23,WAS,CIN,38,33,-5,71,7.5,46.0,164
2024_04_DAL_NYG,2024,4,REG,2024-09-26,DAL,NYG,20,15,-5,35,-5.5,45.0,162
2024_04_NO_ATL,2024,4,REG,2024-09-29,NO,ATL,24,26,2,50,2.5,41.5,174
2024_04_CIN_CAR,2024,4,REG,2024-09-29,CIN,CAR,34,24,-10,58,-4.5,47.0,185
2024_04_LA_CHI,2024,4,REG,2024-09-29,LA,CHI,18,24,6,42,3.0,40.0,164
2024_04_MIN_GB,2024,4,REG,2024-09-29,MIN,GB,31,29,-2,60,2.5,44.0,193
2024_04_JAX_HOU,2024,4,REG,2024-09-29,JAX,HOU,20,24,4,44,5.5,44.5,178
2024_04_PIT_IND,2024,4,REG,2024-09-29,PIT,IND,24,27,3,51,-2.5,40.0,176
2024_04_DEN_NYJ,2024,4,REG,2024-09-29,DEN,NYJ,10,9,-1,19,7.5,39.5,182
2024_04_PHI_TB,2024,4,REG,2024-09-29,PHI,TB,16,33,17,49,-1.0,42.0,173
2024_04_WAS_ARI,2024,4,REG,2024-09-29,WAS,ARI,42,14,-28,56,3.5,49.0,165
2024_04_NE_SF,2024,4,REG,2024-09-29,NE,SF,13,30,17,43,10.5,41.5,168
2024_04_KC_LAC,2024,4,REG,2024-09-29,KC,LAC,17,10,-7,27,-7.5,41.5,159
2024_04_CLE_LV,2024,4,REG,2024-09-29,CLE,LV,16,20,4,36,-2.5,36.5,158
2024_04_BUF_BAL,2024,4,REG,2024-09-29,BUF,BAL,10,35,25,45,2.5,46.5,154
2024_04_TEN_MIA,2024,4,REG,2024-09-30,TEN,MIA,31,12,-19,43,2.5,37.0,172
2024_04_SEA_DET,2024,4,REG,2024-09-30,SEA,DET,29,42,13,71,3.5,46.5,185
2024_05_TB_ATL,2024,5,REG,2024-10-03,TB,ATL,30,36,6,66,2.5,44.0,187
2024_05_NYJ_MIN,2024,5,REG,2024-10-06,NYJ,MIN,17,23,6,40,2.5,42.0,189
2024_05_CAR_CHI,2024,5,REG,2024-10-06,CAR,CHI,10,36,26,46,4.0,40.0,173
2024_05_BAL_CIN,2024,5,REG,2024-10-06,BAL,CIN,41,38,-3,79,-2.5,48.5,202
2024_05_BUF_HOU,2024,5,REG,2024-10-06,BUF,HOU,20,23,3,43,1.0,48.0,177
2024_05_IND_JAX,2024,5,REG,2024-10-06,IND,JAX,34,37,3,71,3.5,45.0,179
2024_05_MIA_NE,2024,5,REG,2024-10-06,MIA,NE,15,10,-5,25,-2.0,37.0,179
2024_05_CLE_WAS,2024,5,REG,2024-10-06,CLE,WAS,13,34,21,47,3.0,44.0,179
2024_05_LV_DEN,2024,5,REG,2024-10-06,LV,DEN,18,34,16,52,3.0,36.0,181
2024_05_ARI_SF,2024,5,REG,2024-10-06,ARI,SF,24,23,-1,47,7.0,48.5,160
2024_05_GB_LA,2024,5,REG,2024-10-06,GB,LA,24,19,-5,43,-3.0,49.5,182
2024_05_NYG_SEA,2024,5,REG,2024-10-06,NYG,SEA,29,20,-9,49,7.0,42.5,174
2024_05_DAL_PIT,2024,5,REG,2024-10-06,DAL,PIT,20,17,-3,37,2.5,43.5,181
2024_05_NO_KC,2024,5,REG,2024-10-07,NO,KC,13,26,13,39,5.5,43.0,179
2024_06_SF_SEA,2024,6,REG,2024-10-10,SF,SEA,36,24,-12,60,-3.5,49.0,189
2024_06_JAX_CHI,2024,6,REG,2024-10-13,JAX,CHI,16,35,19,51,-1.5,44.5,166
2024_06_WAS_BAL,2024,6,REG,2024-10-13,WAS,BAL,23,30,7,53,6.5,51.5,172
2024_06_ARI_GB,2024,6,REG,2024-10-13,ARI,GB,13,34,21,47,5.5,47.0,176
2024_06_HOU_NE,2024,6,REG,2024-10-13,HOU,NE,41,21,-20,62,-6.5,38.5,174
2024_06_TB_NO,2024,6,REG,2024-10-13,TB,NO,51,27,-24,78,-3.5,42.5,198
2024_06_CLE_PHI,2024,6,REG,2024-10-13,CLE,PHI,16,20,4,36,8.0,42.0,163
2024_06_IND_TEN,2024,6,REG,2024-10-13,IND,TEN,20,17,-3,37,2.5,42.0,169
2024_06_LAC_DEN,2024,6,REG,2024-10-13,LAC,DEN,23,16,-7,39,-3.0,37.0,175
2024_06_PIT_LV,2024,6,REG,2024-10-13,PIT,LV,32,13,-19,45,-3.5,36.5,168
2024_06_ATL_CAR,2024,6,REG,2024-10-13,ATL,CAR,38,20,-18,58,-6.0,45.5,179
2024_06_DET_DAL,2024,6,REG,2024-10-13,DET,DAL,47,9,-38,56,-3.5,52.5,178
2024_06_CIN_NYG,2024,6,REG,2024-10-13,CIN,NYG,17,7,-10,24,-4.5,46.0,166
2024_06_BUF_NYJ,2024,6,REG,2024-10-14,BUF,NYJ,23,20,-3,43,-1.0,42.0,177
2024_07_DEN_NO,2024,7,REG,2024-10-17,DEN,NO,33,10,-23,43,-2.5,37.0,181
2024_07_NE_JAX,2024,7,REG,2024-10-20,NE,JAX,16,32,16,48,6.5,42.0,160
2024_07_SEA_ATL,2024,7,REG,2024-10-20,SEA,ATL,34,14,-20,48,3.0,51.5,176
2024_07_TEN_BUF,2024,7,REG,2024-10-20,TEN,BUF,10,34,24,44,9.5,41.0,168
2024_07_CIN_CLE,2024,7,REG,2024-10-20,CIN,CLE,21,14,-7,35,-5.5,42.0,185
2024_07_HOU_GB,2024,7,REG,2024-10-20,HOU,GB,22,24,2,46,3.0,48.0,163
2024_07_MIA_IND,2024,7,REG,2024-10-20,MIA,IND,10,16,6,26,3.0,44.0,177
2024_07_DET_MIN,2024,7,REG,2024-10-20,DET,MIN,31,29,-2,60,1.0,50.5,166
2024_07_PHI_NYG,2024,7,REG,2024-10-20,PHI,NYG,28,3,-25,31,-3.0,42.0,173
2024_07_LV_LA,2024,7,REG,2024-10-20,LV,LA,15,20,5,35,7.0,43.0,180
2024_07_CAR_WAS,2024,7,REG,2024-10-20,CAR,WAS,7,40,33,47,10.0,51.0,150
2024_07_KC_SF,2024,7,REG,2024-10-20,KC,SF,28,18,-10,46,2.5,47.5,169
2024_07_NYJ_PIT,2024,7,REG,2024-10-20,NYJ,PIT,15,37,22,52,-3.0,40.0,169
2024_07_BAL_TB,2024,7,REG,2024-10-21,BAL,TB,41,31,-10,72,-4.5,51.0,186
2024_07_LAC_ARI,2024,7,REG,2024-10-21,LAC,ARI,15,17,2,32,-1.0,44.0,163
2024_08_MIN_LA,2024,8,REG,2024-10-24,MIN,LA,20,30,10,50,-3.0,47.5,165
2024_08_PHI_CIN,2024,8,REG,2024-10-27,PHI,CIN,37,17,-20,54,2.5,47.5,157
2024_08_BAL_CLE,2024,8,REG,2024-10-27,BAL,CLE,24,29,5,53,-7.5,44.5,182
2024_08_TEN_DET,2024,8,REG,2024-10-27,TEN,DET,14,52,38,66,12.5,45.0,165
2024_08_IND_HOU,2024,8,REG,2024-10-27,IND,HOU,20,23,3,43,5.0,45.0,185
2024_08_GB_JAX,2024,8,REG,2024-10-27,GB,JAX,30,27,-3,57,-3.5,49.0,180
2024_08_ARI_MIA,2024,8,REG,2024-10-27,ARI,MIA,28,27,-1,55,4.0,46.5,173
2024_08_NYJ_NE,2024,8,REG,2024-10-27,NYJ,NE,22,25,3,47,-7.0,41.0,173
2024_08_ATL_TB,2024,8,REG,2024-10-27,ATL,TB,31,26,-5,57,-1.5,47.0,181
2024_08_NO_LAC,2024,8,REG,2024-10-27,NO,LAC,8,26,18,34,7.0,41.5,187
2024_08_BUF_SEA,2024,8,REG,2024-10-27,BUF,SEA,31,10,-21,41,-3.0,45.5,173
2024_08_CAR_DEN,2024,8,REG,2024-10-27,CAR,DEN,14,28,14,42,13.0,40.5,177
2024_08_KC_LV,2024,8,REG,2024-10-27,KC,LV,27,20,-7,47,-9.0,42.0,172
2024_08_CHI_WAS,2024,8,REG,2024-10-27,CHI,WAS,15,18,3,33,1.5,46.5,181
2024_08_DAL_SF,2024,8,REG,2024-10-27,DAL,SF,24,30,6,54,5.5,48.0,177
2024_08_NYG_PIT,2024,8,REG,2024-10-28,NYG,PIT,18,26,8,44,6.0,37.5,187
2024_09_HOU_NYJ,2024,9,REG,2024-10-31,HOU,NYJ,13,21,8,34,2.5,43.5,177
2024_09_DAL_ATL,2024,9,REG,2024-11-03,DAL,ATL,21,27,6,48,3.0,52.0,179
2024_09_DEN_BAL,2024,9,REG,2024-11-03,DEN,BAL,10,41,31,51,9.0,46.5,165
2024_09_MIA_BUF,2024,9,REG,2024-11-03,MIA,BUF,27,30,3,57,6.5,49.0,167
2024_09_NO_CAR,2024,9,REG,2024-11-03,NO,CAR,22,23,1,45,-7.0,43.5,178
2024_09_LV_CIN,2024,9,REG,2024-11-03,LV,CIN,24,41,17,65,8.0,45.0,187
2024_09_LAC_CLE,2024,9,REG,2024-11-03,LAC,CLE,27,10,-17,37,-2.0,42.5,180
2024_09_WAS_NYG,2024,9,REG,2024-11-03,WAS,NYG,27,22,-5,49,-4.5,44.5,161
2024_09_NE_TEN,2024,9,REG,2024-11-03,NE,TEN,17,20,3,37,3.0,38.5,194
2024_09_CHI_ARI,2024,9,REG,2024-11-03,CHI,ARI,9,29,20,38,1.5,44.5,173
2024_09_JAX_PHI,2024,9,REG,2024-11-03,JAX,PHI,23,28,5,51,7.5,46.0,171
2024_09_DET_GB,2024,9,REG,2024-11-03,DET,GB,24,14,-10,38,-2.5,47.5,162
2024_09_LA_SEA,2024,9,REG,2024-11-03,LA,SEA,26,20,-6,46,-1.5,48.5,206
2024_09_IND_MIN,2024,9,REG,2024-11-03,IND,MIN,13,21,8,34,6.5,47.0,167
2024_09_TB_KC,2024,9,REG,2024-11-04,TB,KC,24,30,6,54,9.0,45.5,184
2024_10_CIN_BAL,2024,10,REG,2024-11-07,CIN,BAL,34,35,1,69,6.0,53.0,190
2024_10_NYG_CAR,2024,10,REG,2024-11-10,NYG,CAR,17,20,3,37,-6.5,40.5,186
2024_10_NE_CHI,2024,10,REG,2024-11-10,NE,CHI,19,3,-16,22,6.5,37.5,173
2024_10_BUF_IND,2024,10,REG,2024-11-10,BUF,IND,30,20,-10,50,-4.5,46.5,183
2024_10_MIN_JAX,2024,10,REG,2024-11-10,MIN,JAX,12,7,-5,19,-7.0,42.5,162
2024_10_DEN_KC,2024,10,REG,2024-11-10,DEN,KC,14,16,2,30,7.5,42.5,169
2024_10_ATL_NO,2024,10,REG,2024-11-10,ATL,NO,17,20,3,37,-3.5,46.5,173
2024_10_SF_TB,2024,10,REG,2024-11-10,SF,TB,23,20,-3,43,-6.5,50.5,165
2024_10_PIT_WAS,2024,10,REG,2024-11-10,PIT,WAS,28,27,-1,55,1.5,45.0,188
2024_10_TEN_LAC,2024,10,REG,2024-11-10,TEN,LAC,17,27,10,44,8.0,40.0,155
2024_10_NYJ_ARI,2024,10,REG,2024-11-10,NYJ,ARI,6,31,25,37,-2.0,45.5,146
2024_10_PHI_DAL,2024,10,REG,2024-11-10,PHI,DAL,34,6,-28,40,-7.5,44.5,168
2024_10_DET_HOU,2024,10,REG,2024-11-10,DET,HOU,26,23,-3,49,-4.5,49.0,179
2024_10_MIA_LA,2024,10,REG,2024-11-11,MIA,LA,23,15,-8,38,2.5,49.5,164
2024_11_WAS_PHI,2024,11,REG,2024-11-14,WAS,PHI,18,26,8,44,4.5,49.5,178
2024_11_GB_CHI,2024,11,REG,2024-11-17,GB,CHI,20,19,-1,39,-6.0,41.0,152
2024_11_JAX_DET,2024,11,REG,2024-11-17,JAX,DET,6,52,46,58,14.0,47.5,165
2024_11_LV_MIA,2024,11,REG,2024-11-17,LV,MIA,19,34,15,53,8.0,43.5,171
2024_11_LA_NE,2024,11,REG,2024-11-17,LA,NE,28,22,-6,50,-4.0,42.5,177
2024_11_CLE_NO,2024,11,REG,2024-11-17,CLE,NO,14,35,21,49,-1.0,44.0,175
2024_11_IND_NYJ,2024,11,REG,2024-11-17,IND,NYJ,28,27,-1,55,4.0,43.0,166
2024_11_BAL_PIT,2024,11,REG,2024-11-17,BAL,PIT,16,18,2,34,-3.0,48.0,187
2024_11_MIN_TEN,2024,11,REG,2024-11-17,MIN,TEN,23,13,-10,36,-6.0,40.0,173
2024_11_ATL_DEN,2024,11,REG,2024-11-17,ATL,DEN,6,38,32,44,2.0,44.5,163
2024_11_SEA_SF,2024,11,REG,2024-11-17,SEA,SF,20,17,-3,37,6.0,49.0,163
2024_11_KC_BUF,2024,11,REG,2024-11-17,KC,BUF,21,30,9,51,2.5,46.5,165
